Item name, item ID, item URL, item found on GE
Graceful boots (Varlamore)#Inventory,30060,https://secure.runescape.com/m=itemdb_oldschool/Graceful+boots+(Varlamore)#InventoryGraceful boots %28Varlamore)#InventoryGraceful boots (Varlamore%29#Inventory/viewitem?obj=30060,false
Prayer cape#Trimmed,9760,https://secure.runescape.com/m=itemdb_oldschool/Prayer+cape#Trimmed/viewitem?obj=9760,false
Ardougne cloak 4,13124,https://secure.runescape.com/m=itemdb_oldschool/Ardougne+cloak+4/viewitem?obj=13124,false
Ardougne cloak 3,13123,https://secure.runescape.com/m=itemdb_oldschool/Ardougne+cloak+3/viewitem?obj=13123,false
Flamtaer bracelet,21180,https://secure.runescape.com/m=itemdb_oldschool/Flamtaer+bracelet/viewitem?obj=21180,false
Light tax bag,10832,https://secure.runescape.com/m=itemdb_oldschool/Light+tax+bag/viewitem?obj=10832,false
Viggora's chainmace#Charged,22545,https://secure.runescape.com/m=itemdb_oldschool/Viggora's+chainmace#ChargedViggora%27s chainmace#Charged/viewitem?obj=22545,false
Rune dart tip,824,https://secure.runescape.com/m=itemdb_oldschool/Rune+dart+tip/viewitem?obj=824,false
Bauble box#Empty,6853,https://secure.runescape.com/m=itemdb_oldschool/Bauble+box#Empty/viewitem?obj=6853,false
Mithril kiteshield (g),12281,https://secure.runescape.com/m=itemdb_oldschool/Mithril+kiteshield+(g)Mithril kiteshield %28g)Mithril kiteshield (g%29/viewitem?obj=12281,false
Bloody diary,24055,https://secure.runescape.com/m=itemdb_oldschool/Bloody+diary/viewitem?obj=24055,false
Sapphire amulet,1694,https://secure.runescape.com/m=itemdb_oldschool/Sapphire+amulet/viewitem?obj=1694,false
Healer icon#Split,23482,https://secure.runescape.com/m=itemdb_oldschool/Healer+icon#Split/viewitem?obj=23482,false
Suqah hide,9080,https://secure.runescape.com/m=itemdb_oldschool/Suqah+hide/viewitem?obj=9080,false
Small pouch,5509,https://secure.runescape.com/m=itemdb_oldschool/Small+pouch/viewitem?obj=5509,false
Amulet of glory (Last Man Standing),20586,https://secure.runescape.com/m=itemdb_oldschool/Amulet+of+glory+(Last+Man+Standing)Amulet of glory %28Last Man Standing)Amulet of glory (Last Man Standing%29/viewitem?obj=20586,false
Clue scroll (elite) - 26.43N 01.22E,24253,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(elite)+-+26.43N+01.22EClue scroll %28elite) - 26.43N 01.22EClue scroll (elite%29 - 26.43N 01.22E/viewitem?obj=24253,false
Chompy bird hat (ogre bowmaster),2988,https://secure.runescape.com/m=itemdb_oldschool/Chompy+bird+hat+(ogre+bowmaster)Chompy bird hat %28ogre bowmaster)Chompy bird hat (ogre bowmaster%29/viewitem?obj=2988,false
Carved teak bench (flatpack),8570,https://secure.runescape.com/m=itemdb_oldschool/Carved+teak+bench+(flatpack)Carved teak bench %28flatpack)Carved teak bench (flatpack%29/viewitem?obj=8570,false
Crystal key,989,https://secure.runescape.com/m=itemdb_oldschool/Crystal+key/viewitem?obj=989,false
Elemental metal,2893,https://secure.runescape.com/m=itemdb_oldschool/Elemental+metal/viewitem?obj=2893,false
Burnt anglerfish,13443,https://secure.runescape.com/m=itemdb_oldschool/Burnt+anglerfish/viewitem?obj=13443,false
Bronze crossbow,9174,https://secure.runescape.com/m=itemdb_oldschool/Bronze+crossbow/viewitem?obj=9174,false
Clan wars cape#Waxed moustache,12672,https://secure.runescape.com/m=itemdb_oldschool/Clan+wars+cape#Waxed+moustache/viewitem?obj=12672,false
Steel kiteshield (Misthalin),8766,https://secure.runescape.com/m=itemdb_oldschool/Steel+kiteshield+(Misthalin)Steel kiteshield %28Misthalin)Steel kiteshield (Misthalin%29/viewitem?obj=8766,false
Twisted teleport scroll,24460,https://secure.runescape.com/m=itemdb_oldschool/Twisted+teleport+scroll/viewitem?obj=24460,false
Spoils of war,25342,https://secure.runescape.com/m=itemdb_oldschool/Spoils+of+war/viewitem?obj=25342,false
Mahogany fancy dress box#Closed,9825,https://secure.runescape.com/m=itemdb_oldschool/Mahogany+fancy+dress+box#Closed/viewitem?obj=9825,false
Saradomin d'hide shield,23191,https://secure.runescape.com/m=itemdb_oldschool/Saradomin+d'hide+shieldSaradomin d%27hide shield/viewitem?obj=23191,false
Watering can#(1),5333,https://secure.runescape.com/m=itemdb_oldschool/Watering+can#(1)Watering can#%281)Watering can#(1%29/viewitem?obj=5333,false
Rune scimitar ornament kit (guthix),23321,https://secure.runescape.com/m=itemdb_oldschool/Rune+scimitar+ornament+kit+(guthix)Rune scimitar ornament kit %28guthix)Rune scimitar ornament kit (guthix%29/viewitem?obj=23321,false
Healing vial#2 dose,10544,https://secure.runescape.com/m=itemdb_oldschool/Healing+vial#2+dose/viewitem?obj=10544,false
Fletching cape#Trimmed,9784,https://secure.runescape.com/m=itemdb_oldschool/Fletching+cape#Trimmed/viewitem?obj=9784,false
Clue scroll (hard) - In the western section of West Ardougne,3522,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(hard)+-+In+the+western+section+of+West+ArdougneClue scroll %28hard) - In the western section of West ArdougneClue scroll (hard%29 - In the western section of West Ardougne/viewitem?obj=3522,false
Toy soldier#Wound,7761,https://secure.runescape.com/m=itemdb_oldschool/Toy+soldier#Wound/viewitem?obj=7761,false
Torch (animation item, Sea Slug),9665,https://secure.runescape.com/m=itemdb_oldschool/Torch+(animation+item,+Sea+Slug)Torch %28animation item, Sea Slug)Torch (animation item, Sea Slug%29/viewitem?obj=9665,false
Stockpiling charm,30679,https://secure.runescape.com/m=itemdb_oldschool/Stockpiling+charm/viewitem?obj=30679,false
Sole,6791,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=6791,false
Marble spiral,8259,https://secure.runescape.com/m=itemdb_oldschool/Marble+spiral/viewitem?obj=8259,false
Twisted potion#(2),20930,https://secure.runescape.com/m=itemdb_oldschool/Twisted+potion#(2)Twisted potion#%282)Twisted potion#(2%29/viewitem?obj=20930,false
Civitas illa fortis teleport (tablet),28824,https://secure.runescape.com/m=itemdb_oldschool/Civitas+illa+fortis+teleport+(tablet)Civitas illa fortis teleport %28tablet)Civitas illa fortis teleport (tablet%29/viewitem?obj=28824,false
Raw crunchies,2202,https://secure.runescape.com/m=itemdb_oldschool/Raw+crunchies/viewitem?obj=2202,false
Graceful legs (Adventurer)#Inventory,27453,https://secure.runescape.com/m=itemdb_oldschool/Graceful+legs+(Adventurer)#InventoryGraceful legs %28Adventurer)#InventoryGraceful legs (Adventurer%29#Inventory/viewitem?obj=27453,false
Chest (Making History),6759,https://secure.runescape.com/m=itemdb_oldschool/Chest+(Making+History)Chest %28Making History)Chest (Making History%29/viewitem?obj=6759,false
Saika's hood#Locked,26732,https://secure.runescape.com/m=itemdb_oldschool/Saika's+hood#LockedSaika%27s hood#Locked/viewitem?obj=26732,false
Brimstone key,23083,https://secure.runescape.com/m=itemdb_oldschool/Brimstone+key/viewitem?obj=23083,false
Echo pickaxe,25112,https://secure.runescape.com/m=itemdb_oldschool/Echo+pickaxe/viewitem?obj=25112,false
Nightmare staff,24422,https://secure.runescape.com/m=itemdb_oldschool/Nightmare+staff/viewitem?obj=24422,false
A stone bowl#Full,2889,https://secure.runescape.com/m=itemdb_oldschool/A+stone+bowl#Full/viewitem?obj=2889,false
Twisted potion#(1),20929,https://secure.runescape.com/m=itemdb_oldschool/Twisted+potion#(1)Twisted potion#%281)Twisted potion#(1%29/viewitem?obj=20929,false
Jade machete,6315,https://secure.runescape.com/m=itemdb_oldschool/Jade+machete/viewitem?obj=6315,false
Dead orb,2529,https://secure.runescape.com/m=itemdb_oldschool/Dead+orb/viewitem?obj=2529,false
Steel gold-trimmed set (lg),20382,https://secure.runescape.com/m=itemdb_oldschool/Steel+gold-trimmed+set+(lg)Steel gold-trimmed set %28lg)Steel gold-trimmed set (lg%29/viewitem?obj=20382,false
Raw paddlefish,23872,https://secure.runescape.com/m=itemdb_oldschool/Raw+paddlefish/viewitem?obj=23872,false
Recipe for easter buns,30709,https://secure.runescape.com/m=itemdb_oldschool/Recipe+for+easter+buns/viewitem?obj=30709,false
Chaos core,25700,https://secure.runescape.com/m=itemdb_oldschool/Chaos+core/viewitem?obj=25700,false
Potion note,28382,https://secure.runescape.com/m=itemdb_oldschool/Potion+note/viewitem?obj=28382,false
Ogre bow,2883,https://secure.runescape.com/m=itemdb_oldschool/Ogre+bow/viewitem?obj=2883,false
Artefact#Mace,11059,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=11059,false
Royal crown,12397,https://secure.runescape.com/m=itemdb_oldschool/Royal+crown/viewitem?obj=12397,false
Jad plush,27814,https://secure.runescape.com/m=itemdb_oldschool/Jad+plush/viewitem?obj=27814,false
The spurned demon,24073,https://secure.runescape.com/m=itemdb_oldschool/The+spurned+demon/viewitem?obj=24073,false
Clue scroll (medium) - PEAK REFLEX,19752,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(medium)+-+PEAK+REFLEXClue scroll %28medium) - PEAK REFLEXClue scroll (medium%29 - PEAK REFLEX/viewitem?obj=19752,false
Blue wizard hat (g),7394,https://secure.runescape.com/m=itemdb_oldschool/Blue+wizard+hat+(g)Blue wizard hat %28g)Blue wizard hat (g%29/viewitem?obj=7394,false
Blue elegant shirt,10408,https://secure.runescape.com/m=itemdb_oldschool/Blue+elegant+shirt/viewitem?obj=10408,false
Mixed chemicals#Step 2,706,https://secure.runescape.com/m=itemdb_oldschool/Mixed+chemicals#Step+2/viewitem?obj=706,false
Mixed chemicals#Step 1,705,https://secure.runescape.com/m=itemdb_oldschool/Mixed+chemicals#Step+1/viewitem?obj=705,false
Abyssal lantern#Unlit,26822,https://secure.runescape.com/m=itemdb_oldschool/Abyssal+lantern#Unlit/viewitem?obj=26822,false
Clue scroll (easy) - Search for a crate in a building in Hemenster,3506,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(easy)+-+Search+for+a+crate+in+a+building+in+HemensterClue scroll %28easy) - Search for a crate in a building in HemensterClue scroll (easy%29 - Search for a crate in a building in Hemenster/viewitem?obj=3506,false
Sarachnis cudgel,23528,https://secure.runescape.com/m=itemdb_oldschool/Sarachnis+cudgel/viewitem?obj=23528,false
Trailblazer boots (t1),25037,https://secure.runescape.com/m=itemdb_oldschool/Trailblazer+boots+(t1)Trailblazer boots %28t1)Trailblazer boots (t1%29/viewitem?obj=25037,false
Delphinium seed,6457,https://secure.runescape.com/m=itemdb_oldschool/Delphinium+seed/viewitem?obj=6457,false
Colour wheel,6638,https://secure.runescape.com/m=itemdb_oldschool/Colour+wheel/viewitem?obj=6638,false
Jewellery of jubilation,21768,https://secure.runescape.com/m=itemdb_oldschool/Jewellery+of+jubilation/viewitem?obj=21768,false
Telekinetic grab (tablet),8022,https://secure.runescape.com/m=itemdb_oldschool/Telekinetic+grab+(tablet)Telekinetic grab %28tablet)Telekinetic grab (tablet%29/viewitem?obj=8022,false
Dark tuxedo jacket,19958,https://secure.runescape.com/m=itemdb_oldschool/Dark+tuxedo+jacket/viewitem?obj=19958,false
Adamant warhammer,1345,https://secure.runescape.com/m=itemdb_oldschool/Adamant+warhammer/viewitem?obj=1345,false
Youngllef#Youngllef,23757,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=23757,false
Bandos rune armour set (sk),13058,https://secure.runescape.com/m=itemdb_oldschool/Bandos+rune+armour+set+(sk)Bandos rune armour set %28sk)Bandos rune armour set (sk%29/viewitem?obj=13058,false
Clan wars cape (PvP Championship)#Split,21404,https://secure.runescape.com/m=itemdb_oldschool/Clan+wars+cape+(PvP+Championship)#SplitClan wars cape %28PvP Championship)#SplitClan wars cape (PvP Championship%29#Split/viewitem?obj=21404,false
Zamorak chaps,10372,https://secure.runescape.com/m=itemdb_oldschool/Zamorak+chaps/viewitem?obj=10372,false
Embertailed jerboa (interface item),28866,https://secure.runescape.com/m=itemdb_oldschool/Embertailed+jerboa+(interface+item)Embertailed jerboa %28interface item)Embertailed jerboa (interface item%29/viewitem?obj=28866,false
Oak altar#Gnome child,8062,https://secure.runescape.com/m=itemdb_oldschool/Oak+altar#Gnome+child/viewitem?obj=8062,false
Chef's delight(m) (keg)#3 pints,5911,https://secure.runescape.com/m=itemdb_oldschool/Chef's+delight(m)+(keg)#3+pintsChef%27s delight(m) (keg)#3 pintsChef's delight%28m) %28keg)#3 pintsChef's delight(m%29 (keg%29#3 pints/viewitem?obj=5911,false
Dragonfruit sapling,22866,https://secure.runescape.com/m=itemdb_oldschool/Dragonfruit+sapling/viewitem?obj=22866,false
Lumberjack boots,10933,https://secure.runescape.com/m=itemdb_oldschool/Lumberjack+boots/viewitem?obj=10933,false
Square shield (Construction)#Guthix,8106,https://secure.runescape.com/m=itemdb_oldschool/Square+shield+(Construction)#GuthixSquare shield %28Construction)#GuthixSquare shield (Construction%29#Guthix/viewitem?obj=8106,false
Spookier hood,24315,https://secure.runescape.com/m=itemdb_oldschool/Spookier+hood/viewitem?obj=24315,false
Hoop,7682,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=7682,false
Clue scroll (easy) - Search through some drawers found in Taverley's houses,3500,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(easy)+-+Search+through+some+drawers+found+in+Taverley's+housesClue scroll (easy) - Search through some drawers found in Taverley%27s housesClue scroll %28easy) - Search through some drawers found in Taverley's housesClue scroll (easy%29 - Search through some drawers found in Taverley's houses/viewitem?obj=3500,false
Fishbowl (pet)#Spinefish,6672,https://secure.runescape.com/m=itemdb_oldschool/Fishbowl+(pet)#SpinefishFishbowl %28pet)#SpinefishFishbowl (pet%29#Spinefish/viewitem?obj=6672,false
Orb of light (Song of the Elves),23812,https://secure.runescape.com/m=itemdb_oldschool/Orb+of+light+(Song+of+the+Elves)Orb of light %28Song of the Elves)Orb of light (Song of the Elves%29/viewitem?obj=23812,false
Black warlock mix#2 dose,29189,https://secure.runescape.com/m=itemdb_oldschool/Black+warlock+mix#2+dose/viewitem?obj=29189,false
Candles (Construction),8128,https://secure.runescape.com/m=itemdb_oldschool/Candles+(Construction)Candles %28Construction)Candles (Construction%29/viewitem?obj=8128,false
Crystal halberd (i)#1/10,13090,https://secure.runescape.com/m=itemdb_oldschool/Crystal+halberd+(i)#1/10Crystal halberd %28i)#1/10Crystal halberd (i%29#1/10/viewitem?obj=13090,false
Old robe,2385,https://secure.runescape.com/m=itemdb_oldschool/Old+robe/viewitem?obj=2385,false
Iron claws,3096,https://secure.runescape.com/m=itemdb_oldschool/Iron+claws/viewitem?obj=3096,false
Bread dough (cookout),26639,https://secure.runescape.com/m=itemdb_oldschool/Bread+dough+(cookout)Bread dough %28cookout)Bread dough (cookout%29/viewitem?obj=26639,false
Ruined herb tea,4462,https://secure.runescape.com/m=itemdb_oldschool/Ruined+herb+tea/viewitem?obj=4462,false
Security book,9003,https://secure.runescape.com/m=itemdb_oldschool/Security+book/viewitem?obj=9003,false
Bones (Soul Wars),25199,https://secure.runescape.com/m=itemdb_oldschool/Bones+(Soul+Wars)Bones %28Soul Wars)Bones (Soul Wars%29/viewitem?obj=25199,false
Barrel of demonic tallow#Open,30798,https://secure.runescape.com/m=itemdb_oldschool/Barrel+of+demonic+tallow#Open/viewitem?obj=30798,false
Archers ring,6733,https://secure.runescape.com/m=itemdb_oldschool/Archers+ring/viewitem?obj=6733,false
Chompy bird hat (yeoman),2981,https://secure.runescape.com/m=itemdb_oldschool/Chompy+bird+hat+(yeoman)Chompy bird hat %28yeoman)Chompy bird hat (yeoman%29/viewitem?obj=2981,false
Powder grey pumpkin (2024 Halloween event)#Laughing,30231,https://secure.runescape.com/m=itemdb_oldschool/Powder+grey+pumpkin+(2024+Halloween+event)#LaughingPowder grey pumpkin %282024 Halloween event)#LaughingPowder grey pumpkin (2024 Halloween event%29#Laughing/viewitem?obj=30231,false
White longsword,6607,https://secure.runescape.com/m=itemdb_oldschool/White+longsword/viewitem?obj=6607,true
Chest key (Pirate's Treasure),432,https://secure.runescape.com/m=itemdb_oldschool/Chest+key+(Pirate's+Treasure)Chest key (Pirate%27s Treasure)Chest key %28Pirate's Treasure)Chest key (Pirate's Treasure%29/viewitem?obj=432,false
Berserker ring (i)#Nightmare Zone,11773,https://secure.runescape.com/m=itemdb_oldschool/Berserker+ring+(i)#Nightmare+ZoneBerserker ring %28i)#Nightmare ZoneBerserker ring (i%29#Nightmare Zone/viewitem?obj=11773,false
Sigil of the potion master#Un-attuned,26045,https://secure.runescape.com/m=itemdb_oldschool/Sigil+of+the+potion+master#Un-attuned/viewitem?obj=26045,false
Mission report (Fake),10599,https://secure.runescape.com/m=itemdb_oldschool/Mission+report+(Fake)Mission report %28Fake)Mission report (Fake%29/viewitem?obj=10599,false
Cadantine blood potion (unf),22443,https://secure.runescape.com/m=itemdb_oldschool/Cadantine+blood+potion+(unf)Cadantine blood potion %28unf)Cadantine blood potion (unf%29/viewitem?obj=22443,false
Maisa's message,27298,https://secure.runescape.com/m=itemdb_oldschool/Maisa's+messageMaisa%27s message/viewitem?obj=27298,false
Black spear#(p+),5734,https://secure.runescape.com/m=itemdb_oldschool/Black+spear#(p+)Black spear#%28p+)Black spear#(p+%29/viewitem?obj=5734,false
Dragon bitter (Player-owned house),7748,https://secure.runescape.com/m=itemdb_oldschool/Dragon+bitter+(Player-owned+house)Dragon bitter %28Player-owned house)Dragon bitter (Player-owned house%29/viewitem?obj=7748,false
Graceful top (Hosidius)#Inventory,13631,https://secure.runescape.com/m=itemdb_oldschool/Graceful+top+(Hosidius)#InventoryGraceful top %28Hosidius)#InventoryGraceful top (Hosidius%29#Inventory/viewitem?obj=13631,false
Slayer task/Lizards,6695,https://secure.runescape.com/m=itemdb_oldschool/Slayer+task/Lizards/viewitem?obj=6695,false
Nexling,26348,https://secure.runescape.com/m=itemdb_oldschool//viewitem?obj=26348,false
Corrupted statius's platebody (bh)#Inactive,27974,https://secure.runescape.com/m=itemdb_oldschool/Corrupted+statius's+platebody+(bh)#InactiveCorrupted statius%27s platebody (bh)#InactiveCorrupted statius's platebody %28bh)#InactiveCorrupted statius's platebody (bh%29#Inactive/viewitem?obj=27974,false
Nest box#Seeds,23062,https://secure.runescape.com/m=itemdb_oldschool/Nest+box#Seeds/viewitem?obj=23062,false
Classic imp tail,30646,https://secure.runescape.com/m=itemdb_oldschool/Classic+imp+tail/viewitem?obj=30646,false
Unfinished batta (fruit, historical)#Plain,2261,https://secure.runescape.com/m=itemdb_oldschool/Unfinished+batta+(fruit,+historical)#PlainUnfinished batta %28fruit, historical)#PlainUnfinished batta (fruit, historical%29#Plain/viewitem?obj=2261,false
Dark bow tie,19970,https://secure.runescape.com/m=itemdb_oldschool/Dark+bow+tie/viewitem?obj=19970,false
Grimy kwuarm,213,https://secure.runescape.com/m=itemdb_oldschool/Grimy+kwuarm/viewitem?obj=213,false
Mind rune (Barbarian Assault),11690,https://secure.runescape.com/m=itemdb_oldschool/Mind+rune+(Barbarian+Assault)Mind rune %28Barbarian Assault)Mind rune (Barbarian Assault%29/viewitem?obj=11690,false
Harralander seed,5294,https://secure.runescape.com/m=itemdb_oldschool/Harralander+seed/viewitem?obj=5294,false
Crystal halberd (historical)#Full,13092,https://secure.runescape.com/m=itemdb_oldschool/Crystal+halberd+(historical)#FullCrystal halberd %28historical)#FullCrystal halberd (historical%29#Full/viewitem?obj=13092,false
Dagon'hai robe bottom (or),27127,https://secure.runescape.com/m=itemdb_oldschool/Dagon'hai+robe+bottom+(or)Dagon%27hai robe bottom (or)Dagon'hai robe bottom %28or)Dagon'hai robe bottom (or%29/viewitem?obj=27127,false
Clue scroll (medium) - Search the upstairs drawers of a house,3605,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(medium)+-+Search+the+upstairs+drawers+of+a+houseClue scroll %28medium) - Search the upstairs drawers of a houseClue scroll (medium%29 - Search the upstairs drawers of a house/viewitem?obj=3605,false
Challenge scroll#Elite,12128,https://secure.runescape.com/m=itemdb_oldschool/Challenge+scroll#Elite/viewitem?obj=12128,false
Master scroll book#Filled,21389,https://secure.runescape.com/m=itemdb_oldschool/Master+scroll+book#Filled/viewitem?obj=21389,false
Green dragon leather,1745,https://secure.runescape.com/m=itemdb_oldschool/Green+dragon+leather/viewitem?obj=1745,false
Snow imp costume feet#Reward,21857,https://secure.runescape.com/m=itemdb_oldschool/Snow+imp+costume+feet#Reward/viewitem?obj=21857,false
Shield of arrav (item),28807,https://secure.runescape.com/m=itemdb_oldschool/Shield+of+arrav+(item)Shield of arrav %28item)Shield of arrav (item%29/viewitem?obj=28807,false
Iron bolts#Poison,9287,https://secure.runescape.com/m=itemdb_oldschool/Iron+bolts#Poison/viewitem?obj=9287,false
Barronite deposit,25684,https://secure.runescape.com/m=itemdb_oldschool/Barronite+deposit/viewitem?obj=25684,false
Trailblazer boots (t2),25025,https://secure.runescape.com/m=itemdb_oldschool/Trailblazer+boots+(t2)Trailblazer boots %28t2)Trailblazer boots (t2%29/viewitem?obj=25025,false
War ship,795,https://secure.runescape.com/m=itemdb_oldschool/War+ship/viewitem?obj=795,false
Bronze fire arrow#Lit,942,https://secure.runescape.com/m=itemdb_oldschool/Bronze+fire+arrow#Lit/viewitem?obj=942,false
Graceful boots (Varlamore)#Worn,30062,https://secure.runescape.com/m=itemdb_oldschool/Graceful+boots+(Varlamore)#WornGraceful boots %28Varlamore)#WornGraceful boots (Varlamore%29#Worn/viewitem?obj=30062,false
Corrupted escape crystal,25959,https://secure.runescape.com/m=itemdb_oldschool/Corrupted+escape+crystal/viewitem?obj=25959,false
Moonlight moth (item),28893,https://secure.runescape.com/m=itemdb_oldschool/Moonlight+moth+(item)Moonlight moth %28item)Moonlight moth (item%29/viewitem?obj=28893,false
Burnt jogre bones,3127,https://secure.runescape.com/m=itemdb_oldschool/Burnt+jogre+bones/viewitem?obj=3127,false
Opulent table,8121,https://secure.runescape.com/m=itemdb_oldschool/Opulent+table/viewitem?obj=8121,false
Exit portal,8168,https://secure.runescape.com/m=itemdb_oldschool/Exit+portal/viewitem?obj=8168,false
Rotten egg,13205,https://secure.runescape.com/m=itemdb_oldschool/Rotten+egg/viewitem?obj=13205,false
Strength hood,9752,https://secure.runescape.com/m=itemdb_oldschool/Strength+hood/viewitem?obj=9752,false
Black leprechaun hat,20246,https://secure.runescape.com/m=itemdb_oldschool/Black+leprechaun+hat/viewitem?obj=20246,true
Rotten strawberry,22541,https://secure.runescape.com/m=itemdb_oldschool/Rotten+strawberry/viewitem?obj=22541,false
Trailblazer boots (t3),25010,https://secure.runescape.com/m=itemdb_oldschool/Trailblazer+boots+(t3)Trailblazer boots %28t3)Trailblazer boots (t3%29/viewitem?obj=25010,false
Imbued saradomin cape (Last Man Standing),23607,https://secure.runescape.com/m=itemdb_oldschool/Imbued+saradomin+cape+(Last+Man+Standing)Imbued saradomin cape %28Last Man Standing)Imbued saradomin cape (Last Man Standing%29/viewitem?obj=23607,false
Blighted entangle sack,24613,https://secure.runescape.com/m=itemdb_oldschool/Blighted+entangle+sack/viewitem?obj=24613,false
Sigil of exaggeration#Attuned,26056,https://secure.runescape.com/m=itemdb_oldschool/Sigil+of+exaggeration#Attuned/viewitem?obj=26056,false
Cactus seed,5280,https://secure.runescape.com/m=itemdb_oldschool/Cactus+seed/viewitem?obj=5280,false
Dragon javelin (Last Man Standing),23648,https://secure.runescape.com/m=itemdb_oldschool/Dragon+javelin+(Last+Man+Standing)Dragon javelin %28Last Man Standing)Dragon javelin (Last Man Standing%29/viewitem?obj=23648,false
Tracking map,3701,https://secure.runescape.com/m=itemdb_oldschool/Tracking+map/viewitem?obj=3701,false
Bobble hat,6856,https://secure.runescape.com/m=itemdb_oldschool/Bobble+hat/viewitem?obj=6856,false
Bones (Ape Atoll),3187,https://secure.runescape.com/m=itemdb_oldschool/Bones+(Ape+Atoll)Bones %28Ape Atoll)Bones (Ape Atoll%29/viewitem?obj=3187,false
Snow imp costume gloves#During event,21845,https://secure.runescape.com/m=itemdb_oldschool/Snow+imp+costume+gloves#During+event/viewitem?obj=21845,false
Powder grey pumpkin (2024 Halloween event)#Depressed,30227,https://secure.runescape.com/m=itemdb_oldschool/Powder+grey+pumpkin+(2024+Halloween+event)#DepressedPowder grey pumpkin %282024 Halloween event)#DepressedPowder grey pumpkin (2024 Halloween event%29#Depressed/viewitem?obj=30227,false
Clue scroll (medium) - Dance in the centre of Canifis,10254,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(medium)+-+Dance+in+the+centre+of+CanifisClue scroll %28medium) - Dance in the centre of CanifisClue scroll (medium%29 - Dance in the centre of Canifis/viewitem?obj=10254,false
Crystal helm (Amlodd)#Active,27777,https://secure.runescape.com/m=itemdb_oldschool/Crystal+helm+(Amlodd)#ActiveCrystal helm %28Amlodd)#ActiveCrystal helm (Amlodd%29#Active/viewitem?obj=27777,false
Agility climb 1,6517,https://secure.runescape.com/m=itemdb_oldschool/Agility+climb+1/viewitem?obj=6517,false
3rd age range top,10330,https://secure.runescape.com/m=itemdb_oldschool/3rd+age+range+top/viewitem?obj=10330,false
Obsidian amulet,4188,https://secure.runescape.com/m=itemdb_oldschool/Obsidian+amulet/viewitem?obj=4188,false
Rock-shell gloves,6151,https://secure.runescape.com/m=itemdb_oldschool/Rock-shell+gloves/viewitem?obj=6151,false
Dark tuxedo cuffs,19961,https://secure.runescape.com/m=itemdb_oldschool/Dark+tuxedo+cuffs/viewitem?obj=19961,false
Medium cell,26884,https://secure.runescape.com/m=itemdb_oldschool/Medium+cell/viewitem?obj=26884,false
Crystal seed#Inert,23808,https://secure.runescape.com/m=itemdb_oldschool/Crystal+seed#Inert/viewitem?obj=23808,false
Agility climb 2,6521,https://secure.runescape.com/m=itemdb_oldschool/Agility+climb+2/viewitem?obj=6521,false
Iron sq shield,1175,https://secure.runescape.com/m=itemdb_oldschool/Iron+sq+shield/viewitem?obj=1175,false
Mithril defender#Locked,24140,https://secure.runescape.com/m=itemdb_oldschool/Mithril+defender#Locked/viewitem?obj=24140,false
Guam leaf,249,https://secure.runescape.com/m=itemdb_oldschool/Guam+leaf/viewitem?obj=249,false
Emerald key (Desert Treasure II),28417,https://secure.runescape.com/m=itemdb_oldschool/Emerald+key+(Desert+Treasure+II)Emerald key %28Desert Treasure II)Emerald key (Desert Treasure II%29/viewitem?obj=28417,false
Gilded d'hide chaps,23267,https://secure.runescape.com/m=itemdb_oldschool/Gilded+d'hide+chapsGilded d%27hide chaps/viewitem?obj=23267,false
Oak chest#Open,8149,https://secure.runescape.com/m=itemdb_oldschool/Oak+chest#Open/viewitem?obj=8149,false
Clue scroll (medium) - ARE COL,2851,https://secure.runescape.com/m=itemdb_oldschool/Clue+scroll+(medium)+-+ARE+COLClue scroll %28medium) - ARE COLClue scroll (medium%29 - ARE COL/viewitem?obj=2851,false
Clan wars cape#Short,12665,https://secure.runescape.com/m=itemdb_oldschool/Clan+wars+cape#Short/viewitem?obj=12665,false
Hunters' talisman#Uncharged,3697,https://secure.runescape.com/m=itemdb_oldschool/Hunters'+talisman#UnchargedHunters%27 talisman#Uncharged/viewitem?obj=3697,false
Thieving tome#Red,7787,https://secure.runescape.com/m=itemdb_oldschool/Thieving+tome#Red/viewitem?obj=7787,false
Easter egg (2014 Easter event)#Green,7930,https://secure.runescape.com/m=itemdb_oldschool/Easter+egg+(2014+Easter+event)#GreenEaster egg %282014 Easter event)#GreenEaster egg (2014 Easter event%29#Green/viewitem?obj=7930,false
Grimy lantadyme,2485,https://secure.runescape.com/m=itemdb_oldschool/Grimy+lantadyme/viewitem?obj=2485,false
Group ironman platebody#V,26164,https://secure.runescape.com/m=itemdb_oldschool/Group+ironman+platebody#V/viewitem?obj=26164,false
Cube part#Yellow crescent,3091,https://secure.runescape.com/m=itemdb_oldschool/Cube+part#Yellow+crescent/viewitem?obj=3091,false
